
63.0,-2,0
59.0,-9,0
55.0,0,0
51.0,8,0
47.0,15,0
43.0,21,0
39.0,26,0
35.0,30,0
31.0,33,0
27.0,35,0
23.0,36,0
19.0,36,0
15.0,35,0
11.0,33,0
7.0,30,0
3.0,26,0
147.0,47,0
143.0,41,0
139.0,34,0
135.0,26,0
131.0,17,0
127.0,7,0
123.0,-3,0
119.0,-13,0
115.0,-23,0
111.0,-14,0
107.0,-6,0
103.0,1,0
99.0,7,0
95.0,12,0
91.0,16,0
87.0,19,0
83.0,21,0
79.0,22,0
75.0,22,0
71.0,21,0
67.0,19,0
63.0,16,0
59.0,12,0
55.0,7,0
51.0,1,0
47.0,-6,0
43.0,3,0
39.0,11,0
35.0,18,0
31.0,24,0
27.0,29,0
23.0,33,0
19.0,36,0
15.0,38,0
11.0,39,0
7.0,39,0
147.0,67,0
143.0,65,0
139.0,62,0
135.0,58,0
131.0,53,0
127.0,47,0
123.0,40,0
119.0,32,0
115.0,23,0
111.0,13,0
107.0,3,0
103.0,-7,0
99.0,-17,0
95.0,-8,0
91.0,0,0
87.0,7,0
83.0,13,0
79.0,18,0
75.0,22,0
71.0,25,0
67.0,27,0
63.0,28,0
59.0,28,0
55.0,27,0
51.0,25,0
47.0,22,0
43.0,18,0
39.0,13,0
35.0,7,0
31.0,0,0
27.0,9,0
23.0,17,0
19.0,24,0
15.0,30,0
11.0,35,0
7.0,39,0
3.0,42,0
147.0,45,0
143.0,46,0
139.0,46,0
135.0,45,0
131.0,43,0
127.0,40,0
123.0,36,0
119.0,31,0
115.0,25,0
111.0,18,0
107.0,10,0
103.0,1,0
99.0,-9,0
95.0,-19,0
91.0,-10,0
87.0,-1,0
83.0,7,0
79.0,14,0
75.0,20,0
71.0,25,0
67.0,29,0
63.0,32,0
59.0,34,0
55.0,35,0
51.0,35,0
47.0,34,0
43.0,32,0
39.0,29,0
35.0,25,0
31.0,20,0
27.0,14,0
23.0,7,0
19.0,16,0
15.0,24,0
11.0,31,0
7.0,37,0
147.0,36,0
143.0,40,0
139.0,43,0
135.0,45,0
131.0,46,0
127.0,46,0
123.0,45,0
119.0,43,0
115.0,40,0
111.0,36,0
107.0,31,0
103.0,25,0
99.0,18,0
95.0,10,0
91.0,1,0
87.0,-9,0
83.0,0,0
79.0,8,0
75.0,15,0
71.0,21,0
67.0,26,0
63.0,30,0
59.0,33,0
55.0,35,0
51.0,36,0
47.0,36,0
43.0,35,0
39.0,33,0
35.0,30,0
31.0,26,0
27.0,21,0
23.0,15,0
19.0,8,0
15.0,17,0
11.0,25,0
7.0,32,0
3.0,38,0
147.0,62,0
143.0,66,0
139.0,69,0
135.0,71,0
131.0,72,0
127.0,72,0
123.0,71,0
119.0,69,0
115.0,66,0
111.0,62,0
107.0,57,0
103.0,51,0
99.0,44,0
95.0,36,0
91.0,27,0
87.0,17,0
83.0,7,0
79.0,-3,0
75.0,-13,0
71.0,-4,0
67.0,4,0
63.0,11,0
59.0,17,0
55.0,22,0
51.0,26,0
47.0,29,0
43.0,31,0
39.0,32,0
35.0,32,0
31.0,31,0
27.0,29,0
23.0,26,0
19.0,22,0
15.0,17,0
11.0,11,0
7.0,4,0
147.0,4,0
143.0,12,0
139.0,19,0
135.0,25,0
131.0,30,0
127.0,34,0
123.0,37,0
119.0,39,0
115.0,40,0
111.0,40,0
107.0,39,0
103.0,37,0
99.0,34,0
95.0,30,0
91.0,25,0
87.0,19,0
83.0,12,0
79.0,4,0
75.0,-5,0
71.0,-15,0
67.0,-6,0
63.0,3,0
59.0,11,0
55.0,18,0
51.0,24,0
47.0,29,0
43.0,33,0
39.0,36,0
35.0,38,0
31.0,39,0
27.0,39,0
23.0,38,0
19.0,36,0
15.0,33,0
11.0,29,0
7.0,24,0
3.0,18,0
147.0,-32,0
143.0,-23,0
139.0,-14,0
135.0,-6,0
131.0,1,0
127.0,7,0
123.0,12,0
119.0,16,0
115.0,19,0
111.0,21,0
107.0,22,0
103.0,22,0
99.0,21,0
95.0,19,0
91.0,16,0
87.0,12,0
83.0,7,0
79.0,1,0
75.0,-6,0
71.0,3,0
67.0,11,0
63.0,18,0
59.0,24,0
55.0,29,0
51.0,33,0
47.0,36,0
43.0,38,0
39.0,39,0
35.0,39,0
31.0,38,0
27.0,36,0
23.0,33,0
19.0,29,0
15.0,24,0
11.0,18,0
7.0,11,0
147.0,37,0
143.0,45,0
139.0,52,0
135.0,58,0
131.0,63,0
127.0,67,0
123.0,70,0
119.0,72,0
115.0,73,0
111.0,73,0
107.0,72,0
103.0,70,0
99.0,67,0
95.0,63,0
91.0,58,0
87.0,52,0
83.0,45,0
79.0,37,0
75.0,28,0
71.0,18,0
67.0,8,0
63.0,-2,0
59.0,-12,0
55.0,-3,0
51.0,6,0
47.0,14,0
43.0,21,0
39.0,27,0
35.0,32,0
31.0,36,0
27.0,39,0
23.0,41,0
19.0,42,0
15.0,42,0
11.0,41,0
7.0,39,0
3.0,36,0
147.0,78,0
143.0,73,0
139.0,67,0
135.0,60,0
131.0,52,0
127.0,43,0
123.0,33,0
119.0,23,0
115.0,13,0
111.0,3,0
107.0,-7,0
103.0,-17,0
99.0,-8,0
95.0,0,0
91.0,7,0
87.0,13,0
83.0,18,0
79.0,22,0
75.0,25,0
71.0,27,0
67.0,28,0
63.0,28,0
59.0,27,0
55.0,25,0
51.0,22,0
47.0,18,0
43.0,13,0
39.0,7,0
35.0,0,0
31.0,9,0
27.0,17,0
23.0,24,0
19.0,30,0
15.0,35,0
11.0,39,0
7.0,42,0
147.0,-15,0
143.0,-14,0
139.0,-14,0
135.0,-15,0
131.0,-17,0
127.0,-20,0
123.0,-11,0
119.0,-3,0
115.0,4,0
111.0,10,0
107.0,15,0
103.0,19,0
99.0,22,0
95.0,24,0
91.0,25,0
87.0,25,0
83.0,24,0
79.0,22,0
75.0,19,0
71.0,15,0
67.0,10,0
63.0,4,0
59.0,-3,0
55.0,6,0
51.0,14,0
47.0,21,0
43.0,27,0
39.0,32,0
35.0,36,0
31.0,39,0
27.0,41,0
23.0,42,0
19.0,42,0
15.0,41,0
11.0,39,0
7.0,36,0
3.0,32,0
147.0,64,0
143.0,58,0
139.0,51,0
135.0,43,0
131.0,34,0
127.0,24,0
123.0,14,0
119.0,4,0
115.0,-6,0
111.0,-16,0
107.0,-7,0
103.0,1,0
99.0,8,0
95.0,14,0
91.0,19,0
87.0,23,0
83.0,26,0
79.0,28,0
75.0,29,0
71.0,29,0
67.0,28,0
63.0,26,0
59.0,23,0
55.0,19,0
51.0,14,0
47.0,8,0
43.0,1,0
39.0,10,0
35.0,18,0
31.0,25,0
27.0,31,0
23.0,36,0
19.0,40,0
15.0,43,0
11.0,45,0
7.0,46,0
147.0,35,0
143.0,34,0
139.0,32,0
135.0,29,0
131.0,25,0
127.0,20,0
123.0,14,0
119.0,7,0
115.0,-1,0
111.0,-10,0
107.0,-20,0
103.0,-11,0
99.0,-3,0
95.0,4,0
91.0,10,0
87.0,15,0
83.0,19,0
79.0,22,0
75.0,24,0
71.0,25,0
67.0,25,0
63.0,24,0
59.0,22,0
55.0,19,0
51.0,15,0
47.0,10,0
43.0,4,0
39.0,-3,0
35.0,6,0
31.0,14,0
27.0,21,0
23.0,27,0
19.0,32,0
15.0,36,0
11.0,39,0
7.0,41,0
3.0,42,0
147.0,80,0
143.0,79,0
139.0,77,0
135.0,74,0
131.0,70,0
127.0,65,0
123.0,59,0
119.0,52,0
115.0,44,0
111.0,35,0
107.0,25,0
103.0,15,0
99.0,5,0
95.0,-5,0
91.0,-15,0
87.0,-6,0
83.0,2,0
79.0,9,0
75.0,15,0
71.0,20,0
67.0,24,0
63.0,27,0
59.0,29,0
55.0,30,0
51.0,30,0
47.0,29,0
43.0,27,0
39.0,24,0
35.0,20,0
31.0,15,0
27.0,9,0
23.0,2,0
19.0,11,0
15.0,19,0
11.0,26,0
7.0,32,0
147.0,-10,0
143.0,-6,0
139.0,-3,0
135.0,-1,0
131.0,0,0
127.0,0,0
123.0,-1,0
119.0,-3,0
115.0,-6,0
111.0,-10,0
107.0,-15,0
103.0,-6,0
99.0,2,0
95.0,9,0
91.0,15,0
87.0,20,0
83.0,24,0
79.0,27,0
75.0,29,0
71.0,30,0
67.0,30,0
63.0,29,0
59.0,27,0
55.0,24,0
51.0,20,0
47.0,15,0
43.0,9,0
39.0,2,0
35.0,11,0
31.0,19,0
27.0,26,0
23.0,32,0
19.0,37,0
15.0,41,0
11.0,44,0
7.0,46,0
3.0,47,0
147.0,68,0
143.0,67,0
139.0,65,0
135.0,62,0
131.0,58,0
127.0,53,0
123.0,47,0
119.0,40,0
115.0,32,0
111.0,23,0
107.0,13,0
103.0,3,0
99.0,-7,0
95.0,-17,0
91.0,-8,0
87.0,0,0
83.0,7,0
79.0,13,0
75.0,18,0
71.0,22,0
67.0,25,0
63.0,27,0
59.0,28,0
55.0,28,0
51.0,27,0
47.0,25,0
43.0,22,0
39.0,18,0
35.0,13,0
31.0,7,0
27.0,0,0
23.0,9,0
19.0,17,0
15.0,24,0
11.0,30,0
7.0,35,0
147.0,1,0
143.0,4,0
139.0,6,0
135.0,7,0
131.0,7,0
127.0,6,0
123.0,4,0
119.0,1,0
115.0,-3,0
111.0,-8,0
107.0,-14,0
103.0,-5,0
99.0,3,0
95.0,10,0
91.0,16,0
87.0,21,0
83.0,25,0
79.0,28,0
75.0,30,0
71.0,31,0
67.0,31,0
63.0,30,0
59.0,28,0
55.0,25,0
51.0,21,0
47.0,16,0
43.0,10,0
39.0,3,0
35.0,12,0
31.0,20,0
27.0,27,0
23.0,33,0
19.0,38,0
15.0,42,0
11.0,45,0
7.0,47,0
3.0,48,0
147.0,94,0
143.0,93,0
139.0,91,0
135.0,88,0
131.0,84,0
127.0,79,0
123.0,73,0
119.0,66,0
115.0,58,0
111.0,49,0
107.0,39,0
103.0,29,0
99.0,19,0
95.0,9,0
91.0,-1,0
87.0,-11,0
83.0,-2,0
79.0,6,0
75.0,13,0
71.0,19,0
67.0,24,0
63.0,28,0
59.0,31,0
55.0,33,0
51.0,34,0
47.0,34,0
43.0,33,0
39.0,31,0
35.0,28,0
31.0,24,0
27.0,19,0
23.0,13,0
19.0,6,0
15.0,15,0
11.0,23,0
7.0,30,0
147.0,-14,0
143.0,-9,0
139.0,-5,0
135.0,-2,0
131.0,0,0
127.0,1,0
123.0,1,0
119.0,0,0
115.0,-2,0
111.0,-5,0
107.0,-9,0
103.0,-14,0
99.0,-5,0
95.0,3,0
91.0,10,0
87.0,16,0
83.0,21,0
79.0,25,0
75.0,28,0
71.0,30,0
67.0,31,0
63.0,31,0
59.0,30,0
55.0,28,0
51.0,25,0
47.0,21,0
43.0,16,0
39.0,10,0
35.0,3,0
31.0,12,0
27.0,20,0
23.0,27,0
19.0,33,0
15.0,38,0
11.0,42,0
7.0,45,0
3.0,47,0
147.0,61,0
143.0,61,0
139.0,60,0
135.0,58,0
131.0,55,0
127.0,51,0
123.0,46,0
119.0,40,0
115.0,33,0
111.0,25,0
107.0,16,0
103.0,6,0
99.0,-4,0
95.0,-14,0
91.0,-5,0
87.0,3,0
83.0,10,0
79.0,16,0
75.0,21,0
71.0,25,0
67.0,28,0
63.0,30,0
59.0,31,0
55.0,31,0
51.0,30,0
47.0,28,0
43.0,25,0
39.0,21,0
35.0,16,0
31.0,10,0
27.0,3,0
23.0,12,0
19.0,20,0
15.0,27,0
11.0,33,0
7.0,38,0
147.0,51,0
143.0,54,0
139.0,56,0
135.0,57,0
131.0,57,0
127.0,56,0
123.0,54,0
119.0,51,0
115.0,47,0
111.0,42,0
107.0,36,0
103.0,29,0
99.0,21,0
95.0,12,0
91.0,2,0
87.0,-8,0
83.0,-18,0
79.0,-9,0
75.0,0,0
71.0,8,0
67.0,15,0
63.0,21,0
59.0,26,0
55.0,30,0
51.0,33,0
47.0,35,0
43.0,36,0
39.0,36,0
35.0,35,0
31.0,33,0
27.0,30,0
23.0,26,0
19.0,21,0
15.0,15,0
11.0,8,0
7.0,17,0
3.0,25,0
147.0,40,0
143.0,46,0
139.0,51,0
135.0,55,0
131.0,58,0
127.0,60,0
123.0,61,0
119.0,61,0
115.0,60,0
111.0,58,0
107.0,55,0
103.0,51,0
99.0,46,0
95.0,40,0
91.0,33,0
87.0,25,0
83.0,16,0
79.0,6,0
75.0,-4,0
71.0,-14,0
67.0,-5,0
63.0,4,0
59.0,12,0
55.0,19,0
51.0,25,0
47.0,30,0
43.0,34,0
39.0,37,0
35.0,39,0
31.0,40,0
27.0,40,0
23.0,39,0
19.0,37,0
15.0,34,0
11.0,30,0
7.0,25,0
147.0,-19,0
143.0,-26,0
139.0,-17,0
135.0,-9,0
131.0,-2,0
127.0,4,0
123.0,9,0
119.0,13,0
115.0,16,0
111.0,18,0
107.0,19,0
103.0,19,0
99.0,18,0
95.0,16,0
91.0,13,0
87.0,9,0
83.0,4,0
79.0,-2,0
75.0,-9,0
71.0,0,0
67.0,8,0
63.0,15,0
59.0,21,0
55.0,26,0
51.0,30,0
47.0,33,0
43.0,35,0
39.0,36,0
35.0,36,0
31.0,35,0
27.0,33,0
23.0,30,0
19.0,26,0
15.0,21,0
11.0,15,0
7.0,8,0
3.0,17,0
147.0,51,0
143.0,58,0
139.0,64,0
135.0,69,0
131.0,73,0
127.0,76,0
123.0,78,0
119.0,79,0
115.0,79,0
111.0,78,0
107.0,76,0
103.0,73,0
99.0,69,0
95.0,64,0
91.0,58,0
87.0,51,0
83.0,43,0
79.0,34,0
75.0,24,0
71.0,14,0
67.0,4,0
63.0,-6,0
59.0,3,0
55.0,11,0
51.0,18,0
47.0,24,0
43.0,29,0
39.0,33,0
35.0,36,0
31.0,38,0
27.0,39,0
23.0,39,0
19.0,38,0
15.0,36,0
11.0,33,0
7.0,29,0
147.0,69,0
143.0,63,0
139.0,56,0
135.0,48,0
131.0,39,0
127.0,29,0
123.0,19,0
119.0,9,0
115.0,-1,0
111.0,-11,0
107.0,-21,0
103.0,-12,0
99.0,-4,0
95.0,3,0
91.0,9,0
87.0,14,0
83.0,18,0
79.0,21,0
75.0,23,0
71.0,24,0
67.0,24,0
63.0,23,0
59.0,21,0
55.0,18,0
51.0,14,0
47.0,9,0
43.0,3,0
39.0,-4,0
35.0,5,0
31.0,13,0
27.0,20,0
23.0,26,0
19.0,31,0
15.0,35,0
11.0,38,0
7.0,40,0
3.0,41,0
147.0,-1,0
143.0,-2,0
139.0,-4,0
135.0,-7,0
131.0,-11,0
127.0,-16,0
123.0,-22,0
119.0,-13,0
115.0,-5,0
111.0,2,0
107.0,8,0
103.0,13,0
99.0,17,0
95.0,20,0
91.0,22,0
87.0,23,0
83.0,23,0
79.0,22,0
75.0,20,0
71.0,17,0
67.0,13,0
63.0,8,0
59.0,2,0
55.0,-5,0
51.0,4,0
47.0,12,0
43.0,19,0
39.0,25,0
35.0,30,0
31.0,34,0
27.0,37,0
23.0,39,0
19.0,40,0
15.0,40,0
11.0,39,0
7.0,37,0
147.0,41,0
143.0,37,0
139.0,32,0
135.0,26,0
131.0,19,0
127.0,11,0
123.0,2,0
119.0,-8,0
115.0,-18,0
111.0,-9,0
107.0,-1,0
103.0,6,0
99.0,12,0
95.0,17,0
91.0,21,0
87.0,24,0
83.0,26,0
79.0,27,0
75.0,27,0
71.0,26,0
67.0,24,0
63.0,21,0
59.0,17,0
55.0,12,0
51.0,6,0
47.0,-1,0
43.0,8,0
39.0,16,0
35.0,23,0
31.0,29,0
27.0,34,0
23.0,38,0
19.0,41,0
15.0,43,0
11.0,44,0
7.0,44,0
3.0,43,0
147.0,21,0
143.0,18,0
139.0,14,0
135.0,9,0
131.0,3,0
127.0,-4,0
123.0,-12,0
119.0,-21,0
115.0,-12,0
111.0,-4,0
107.0,3,0
103.0,9,0
99.0,14,0
95.0,18,0
91.0,21,0
87.0,23,0
83.0,24,0
79.0,24,0
75.0,23,0
71.0,21,0
67.0,18,0
63.0,14,0
59.0,9,0
55.0,3,0
51.0,-4,0
47.0,5,0
43.0,13,0
39.0,20,0
35.0,26,0
31.0,31,0
27.0,35,0
23.0,38,0
19.0,40,0
15.0,41,0
11.0,41,0
7.0,40,0
147.0,20,0
143.0,17,0
139.0,13,0
135.0,8,0
131.0,2,0
127.0,-5,0
123.0,-13,0
119.0,-22,0
115.0,-13,0
111.0,-5,0
107.0,2,0
103.0,8,0
99.0,13,0
95.0,17,0
91.0,20,0
87.0,22,0
83.0,23,0
79.0,23,0
75.0,22,0
71.0,20,0
67.0,17,0
63.0,13,0
59.0,8,0
55.0,2,0
51.0,-5,0
47.0,4,0
43.0,12,0
39.0,19,0
35.0,25,0
31.0,30,0
27.0,34,0
23.0,37,0
19.0,39,0
15.0,40,0
11.0,40,0
7.0,39,0
3.0,37,0
147.0,29,0
143.0,25,0
139.0,20,0
135.0,14,0
131.0,7,0
127.0,-1,0
123.0,-10,0
119.0,-20,0
115.0,-11,0
111.0,-3,0
107.0,4,0
103.0,10,0
99.0,15,0
95.0,19,0
91.0,22,0
87.0,24,0
83.0,25,0
79.0,25,0
75.0,24,0
71.0,22,0
67.0,19,0
63.0,15,0
59.0,10,0
55.0,4,0
51.0,-3,0
47.0,6,0
43.0,14,0
39.0,21,0
35.0,27,0
31.0,32,0
27.0,36,0
23.0,39,0
19.0,41,0
15.0,42,0
11.0,42,0
7.0,41,0
147.0,96,0
143.0,93,0
139.0,89,0
135.0,84,0
131.0,78,0
127.0,71,0
123.0,63,0
119.0,54,0
115.0,44,0
111.0,34,0
107.0,24,0
103.0,14,0
99.0,4,0
95.0,-6,0
91.0,-16,0
87.0,-7,0
83.0,1,0
79.0,8,0
75.0,14,0
71.0,19,0
67.0,23,0
63.0,26,0
59.0,28,0
55.0,29,0
51.0,29,0
47.0,28,0
43.0,26,0
39.0,23,0
35.0,19,0
31.0,14,0
27.0,8,0
23.0,1,0
19.0,10,0
15.0,18,0
11.0,25,0
7.0,31,0
3.0,36,0
147.0,64,0
143.0,67,0
139.0,69,0
135.0,70,0
131.0,70,0
127.0,69,0
123.0,67,0
119.0,64,0
115.0,60,0
111.0,55,0
107.0,49,0
103.0,42,0
99.0,34,0
95.0,25,0
91.0,15,0
87.0,5,0
83.0,-5,0
79.0,-15,0
75.0,-6,0
71.0,3,0
67.0,11,0
63.0,18,0
59.0,24,0
55.0,29,0
51.0,33,0
47.0,36,0
43.0,38,0
39.0,39,0
35.0,39,0
31.0,38,0
27.0,36,0
23.0,33,0
19.0,29,0
15.0,24,0
11.0,18,0
7.0,11,0
147.0,-15,0
143.0,-7,0
139.0,0,0
135.0,6,0
131.0,11,0
127.0,15,0
123.0,18,0
119.0,20,0
115.0,21,0
111.0,21,0
107.0,20,0
103.0,18,0
99.0,15,0
95.0,11,0
91.0,6,0
87.0,0,0
83.0,-7,0
79.0,-15,0
75.0,-6,0
71.0,3,0
67.0,11,0
63.0,18,0
59.0,24,0
55.0,29,0
51.0,33,0
47.0,36,0
43.0,38,0
39.0,39,0
35.0,39,0
31.0,38,0
27.0,36,0
23.0,33,0
19.0,29,0
15.0,24,0
11.0,18,0
7.0,11,0
3.0,20,0
147.0,-17,0
143.0,-10,0
139.0,-4,0
135.0,1,0
131.0,5,0
127.0,8,0
123.0,10,0
119.0,11,0
115.0,11,0
111.0,10,0
107.0,8,0
103.0,5,0
99.0,1,0
95.0,-4,0
91.0,-10,0
87.0,-1,0
83.0,7,0
79.0,14,0
75.0,20,0
71.0,25,0
67.0,29,0
63.0,32,0
59.0,34,0
55.0,35,0
51.0,35,0
47.0,34,0
43.0,32,0
39.0,29,0
35.0,25,0
31.0,20,0
27.0,14,0
23.0,7,0
19.0,16,0
15.0,24,0
11.0,31,0
7.0,37,0
147.0,50,0
143.0,54,0
139.0,57,0
135.0,59,0
131.0,60,0
127.0,60,0
123.0,59,0
119.0,57,0
115.0,54,0
111.0,50,0
107.0,45,0
103.0,39,0
99.0,32,0
95.0,24,0
91.0,15,0
87.0,5,0
83.0,-5,0
79.0,-15,0
75.0,-6,0
71.0,3,0
67.0,11,0
63.0,18,0
59.0,24,0
55.0,29,0
51.0,33,0
47.0,36,0
43.0,38,0
39.0,39,0
35.0,39,0
31.0,38,0
27.0,36,0
23.0,33,0
19.0,29,0
15.0,24,0
11.0,18,0
7.0,11,0
3.0,20,0
147.0,44,0
143.0,51,0
139.0,57,0
135.0,62,0
131.0,66,0
127.0,69,0
123.0,71,0
119.0,72,0
115.0,72,0
111.0,71,0
107.0,69,0
103.0,66,0
99.0,62,0
95.0,57,0
91.0,51,0
87.0,44,0
83.0,36,0
79.0,27,0
75.0,17,0
71.0,7,0
67.0,-3,0
63.0,-13,0
59.0,-4,0
55.0,5,0
51.0,13,0
47.0,20,0
43.0,26,0
39.0,31,0
35.0,35,0
31.0,38,0
27.0,40,0
23.0,41,0
19.0,41,0
15.0,40,0
11.0,38,0
7.0,35,0
147.0,8,0
143.0,3,0
139.0,-3,0
135.0,-10,0
131.0,-18,0
127.0,-27,0
123.0,-18,0
119.0,-9,0
115.0,-1,0
111.0,6,0
107.0,12,0
103.0,17,0
99.0,21,0
95.0,24,0
91.0,26,0
87.0,27,0
83.0,27,0
79.0,26,0
75.0,24,0
71.0,21,0
67.0,17,0
63.0,12,0
59.0,6,0
55.0,-1,0
51.0,8,0
47.0,16,0
43.0,23,0
39.0,29,0
35.0,34,0
31.0,38,0
27.0,41,0
23.0,43,0
19.0,44,0
15.0,44,0
11.0,43,0
7.0,41,0
3.0,38,0
147.0,26,0
143.0,21,0
139.0,15,0
135.0,8,0
131.0,0,0
127.0,-9,0
123.0,-19,0
119.0,-10,0
115.0,-2,0
111.0,5,0
107.0,11,0
103.0,16,0
99.0,20,0
95.0,23,0
91.0,25,0
87.0,26,0
83.0,26,0
79.0,25,0
75.0,23,0
71.0,20,0
67.0,16,0
63.0,11,0
59.0,5,0
55.0,-2,0
51.0,7,0
47.0,15,0
43.0,22,0
39.0,28,0
35.0,33,0
31.0,37,0
27.0,40,0
23.0,42,0
19.0,43,0
15.0,43,0
11.0,42,0
7.0,40,0
147.0,93,0
143.0,89,0
139.0,84,0
135.0,78,0
131.0,71,0
127.0,63,0
123.0,54,0
119.0,44,0
115.0,34,0
111.0,24,0
107.0,14,0
103.0,4,0
99.0,-6,0
95.0,-16,0
91.0,-7,0
87.0,1,0
83.0,8,0
79.0,14,0
75.0,19,0
71.0,23,0
67.0,26,0
63.0,28,0
59.0,29,0
55.0,29,0
51.0,28,0
47.0,26,0
43.0,23,0
39.0,19,0
35.0,14,0
31.0,8,0
27.0,1,0
23.0,10,0
19.0,18,0
15.0,25,0
11.0,31,0
7.0,36,0
3.0,40,0
147.0,45,0
143.0,47,0
139.0,48,0
135.0,48,0
131.0,47,0
127.0,45,0
123.0,42,0
119.0,38,0
115.0,33,0
111.0,27,0
107.0,20,0
103.0,12,0
99.0,3,0
95.0,-7,0
91.0,-17,0
87.0,-8,0
83.0,0,0
79.0,7,0
75.0,13,0
71.0,18,0
67.0,22,0
63.0,25,0
59.0,27,0
55.0,28,0
51.0,28,0
47.0,27,0
43.0,25,0
39.0,22,0
35.0,18,0
31.0,13,0
27.0,7,0
23.0,0,0
19.0,9,0
15.0,17,0
11.0,24,0
7.0,30,0
147.0,8,0
143.0,12,0
139.0,15,0
135.0,17,0
131.0,18,0
127.0,18,0
123.0,17,0
119.0,15,0
115.0,12,0
111.0,8,0
107.0,3,0
103.0,-3,0
99.0,-10,0
95.0,-18,0
91.0,-9,0
87.0,-1,0
83.0,6,0
79.0,12,0
75.0,17,0
71.0,21,0
67.0,24,0
63.0,26,0
59.0,27,0
55.0,27,0
51.0,26,0
47.0,24,0
43.0,21,0
39.0,17,0
35.0,12,0
31.0,6,0
27.0,-1,0
23.0,8,0
19.0,16,0
15.0,23,0
11.0,29,0
7.0,34,0
3.0,38,0
147.0,19,0
143.0,21,0
139.0,22,0
135.0,22,0
131.0,21,0
127.0,19,0
123.0,16,0
119.0,12,0
115.0,7,0
111.0,1,0
107.0,-6,0
103.0,-14,0
99.0,-5,0
95.0,3,0
91.0,10,0
87.0,16,0
83.0,21,0
79.0,25,0
75.0,28,0
71.0,30,0
67.0,31,0
63.0,31,0
59.0,30,0
55.0,28,0
51.0,25,0
47.0,21,0
43.0,16,0
39.0,10,0
35.0,3,0
31.0,12,0
27.0,20,0
23.0,27,0
19.0,33,0
15.0,38,0
11.0,42,0
7.0,45,0
147.0,84,0
143.0,85,0
139.0,85,0
135.0,84,0
131.0,82,0
127.0,79,0
123.0,75,0
119.0,70,0
115.0,64,0
111.0,57,0
107.0,49,0
103.0,40,0
99.0,30,0
95.0,20,0
91.0,10,0
87.0,0,0
83.0,-10,0
79.0,-1,0
75.0,7,0
71.0,14,0
67.0,20,0
63.0,25,0
59.0,29,0
55.0,32,0
51.0,34,0
47.0,35,0
43.0,35,0
39.0,34,0
35.0,32,0
31.0,29,0
27.0,25,0
23.0,20,0
19.0,14,0
15.0,7,0
11.0,16,0
7.0,24,0
3.0,31,0
147.0,76,0
143.0,81,0
139.0,85,0
135.0,88,0
131.0,90,0
127.0,91,0
123.0,91,0
119.0,90,0
115.0,88,0
111.0,85,0
107.0,81,0
103.0,76,0
99.0,70,0
95.0,63,0
91.0,55,0
87.0,46,0
83.0,36,0
79.0,26,0
75.0,16,0
71.0,6,0
67.0,-4,0
63.0,5,0
59.0,13,0
55.0,20,0
51.0,26,0
47.0,31,0
43.0,35,0
39.0,38,0
35.0,40,0
31.0,41,0
27.0,41,0
23.0,40,0
19.0,38,0
15.0,35,0
11.0,31,0
7.0,26,0
147.0,-52,0
143.0,-43,0
139.0,-34,0
135.0,-25,0
131.0,-16,0
127.0,-8,0
123.0,-1,0
119.0,5,0
115.0,10,0
111.0,14,0
107.0,17,0
103.0,19,0
99.0,20,0
95.0,20,0
91.0,19,0
87.0,17,0
83.0,14,0
79.0,10,0
75.0,5,0
71.0,-1,0
67.0,-8,0
63.0,1,0
59.0,9,0
55.0,16,0
51.0,22,0
47.0,27,0
43.0,31,0
39.0,34,0
35.0,36,0
31.0,37,0
27.0,37,0
23.0,36,0
19.0,34,0
15.0,31,0
11.0,27,0
7.0,22,0
3.0,16,0
147.0,13,0
143.0,5,0
139.0,-4,0
135.0,-14,0
131.0,-24,0
127.0,-15,0
123.0,-7,0
119.0,0,0
115.0,6,0
111.0,11,0
107.0,15,0
103.0,18,0
99.0,20,0
95.0,21,0
91.0,21,0
87.0,20,0
83.0,18,0
79.0,15,0
75.0,11,0
71.0,6,0
67.0,0,0
63.0,-7,0
59.0,2,0
55.0,10,0
51.0,17,0
47.0,23,0
43.0,28,0
39.0,32,0
35.0,35,0
31.0,37,0
27.0,38,0
23.0,38,0
19.0,37,0
15.0,35,0
11.0,32,0
7.0,28,0
147.0,97,0
143.0,91,0
139.0,84,0
135.0,76,0
131.0,67,0
127.0,57,0
123.0,47,0
119.0,37,0
115.0,27,0
111.0,17,0
107.0,7,0
103.0,-3,0
99.0,-13,0
95.0,-4,0
91.0,4,0
87.0,11,0
83.0,17,0
79.0,22,0
75.0,26,0
71.0,29,0
67.0,31,0
63.0,32,0
59.0,32,0
55.0,31,0
51.0,29,0
47.0,26,0
43.0,22,0
39.0,17,0
35.0,11,0
31.0,4,0
27.0,13,0
23.0,21,0
19.0,28,0
15.0,34,0
11.0,39,0
7.0,43,0
3.0,46,0
147.0,-43,0
143.0,-34,0
139.0,-25,0
135.0,-16,0
131.0,-8,0
127.0,-1,0
123.0,5,0
119.0,10,0
115.0,14,0
111.0,17,0
107.0,19,0
103.0,20,0
99.0,20,0
95.0,19,0
91.0,17,0
87.0,14,0
83.0,10,0
79.0,5,0
75.0,-1,0
71.0,-8,0
67.0,1,0
63.0,9,0
59.0,16,0
55.0,22,0
51.0,27,0
47.0,31,0
43.0,34,0
